Match_URL,Innings,Bowling_Team,Batting_Team,Bowler,Overs,Maidens,Runs,Wickets,Economy,Dots,Fours,Sixes,WD,NB
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,1,SRH,KKR,Mitchell Starc,3,0,14,2,4.66,11,2,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,1,SRH,KKR,Vaibhav Arora,3,0,24,1,8.00,9,2,1,4,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,1,SRH,KKR,Harshit Rana,4,1,24,2,6.00,13,2,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,1,SRH,KKR,Sunil Narine,4,0,16,1,4.00,9,0,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,1,SRH,KKR,Andre Russell,2.3,0,19,3,7.60,7,1,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,1,SRH,KKR,Varun Chakravarthy,2,0,9,1,4.50,7,1,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,2,KKR,SRH,Bhuvneshwar Kumar,2,0,25,0,12.50,5,2,2,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,2,KKR,SRH,Pat Cummins,2,0,18,1,9.00,7,2,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,2,KKR,SRH,T Natarajan,2,0,29,0,14.50,2,4,1,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,2,KKR,SRH,Shahbaz Ahmed,2.3,0,22,1,8.80,7,1,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,2,KKR,SRH,Jaydev Unadkat,1,0,9,0,9.00,1,1,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-final-1426312/full-scorecard,2,KKR,SRH,Aiden Markram,1,0,5,0,5.00,2,0,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,1,SRH,RR,Trent Boult,4,0,45,3,11.25,7,3,3,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,1,SRH,RR,Ravichandran Ashwin,4,0,43,0,10.75,4,3,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,1,SRH,RR,Sandeep Sharma,4,0,25,2,6.25,10,3,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,1,SRH,RR,Avesh Khan,4,0,27,3,6.75,11,2,1,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,1,SRH,RR,Yuzvendra Chahal,4,0,34,0,8.50,9,0,3,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,2,RR,SRH,Bhuvneshwar Kumar,3,0,33,0,11.00,7,4,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,2,RR,SRH,Pat Cummins,4,0,30,1,7.50,10,3,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,2,RR,SRH,T Natarajan,3,0,13,1,4.33,13,2,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,2,RR,SRH,Jaydev Unadkat,1,0,5,0,5.00,2,0,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,2,RR,SRH,Shahbaz Ahmed,4,0,23,3,5.75,13,2,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,2,RR,SRH,Abhishek Sharma,4,0,24,2,6.00,8,2,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-sunrisers-hyderabad-qualifier-2-1426311/full-scorecard,2,RR,SRH,Aiden Markram,1,0,10,0,10.00,2,0,1,0,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-royal-challengers-bengaluru-eliminator-1426310/full-scorecard,1,RCB,RR,Trent Boult,4,0,16,1,4.00,14,1,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-royal-challengers-bengaluru-eliminator-1426310/full-scorecard,1,RCB,RR,Sandeep Sharma,4,0,48,1,12.00,3,5,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-royal-challengers-bengaluru-eliminator-1426310/full-scorecard,1,RCB,RR,Avesh Khan,4,0,44,3,11.00,6,5,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-royal-challengers-bengaluru-eliminator-1426310/full-scorecard,1,RCB,RR,Ravichandran Ashwin,4,0,19,2,4.75,9,0,0,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-royal-challengers-bengaluru-eliminator-1426310/full-scorecard,1,RCB,RR,Yuzvendra Chahal,4,0,43,1,10.75,7,2,4,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-royal-challengers-bengaluru-eliminator-1426310/full-scorecard,2,RR,RCB,Swapnil Singh,2,0,19,0,9.50,4,2,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-royal-challengers-bengaluru-eliminator-1426310/full-scorecard,2,RR,RCB,Mohammed Siraj,4,0,33,2,8.25,7,4,0,3,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-royal-challengers-bengaluru-eliminator-1426310/full-scorecard,2,RR,RCB,Yash Dayal,3,0,37,0,12.33,5,8,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-royal-challengers-bengaluru-eliminator-1426310/full-scorecard,2,RR,RCB,Lockie Ferguson,4,0,37,1,9.25,9,3,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-royal-challengers-bengaluru-eliminator-1426310/full-scorecard,2,RR,RCB,Karn Sharma,2,0,19,1,9.50,1,2,0,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-royal-challengers-bengaluru-eliminator-1426310/full-scorecard,2,RR,RCB,Cameron Green,4,0,28,1,7.00,9,1,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,1,SRH,KKR,Mitchell Starc,4,0,34,3,8.50,11,5,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,1,SRH,KKR,Vaibhav Arora,2,0,17,1,8.50,5,1,0,2,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,1,SRH,KKR,Harshit Rana,4,0,27,1,6.75,9,2,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,1,SRH,KKR,Sunil Narine,4,0,40,1,10.00,7,2,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,1,SRH,KKR,Andre Russell,1.3,0,15,1,10.00,2,2,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,1,SRH,KKR,Varun Chakravarthy,4,0,26,2,6.50,9,1,1,1,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,2,KKR,SRH,Bhuvneshwar Kumar,3,0,28,0,9.33,9,4,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,2,KKR,SRH,Pat Cummins,3,0,38,1,12.66,6,5,2,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,2,KKR,SRH,T Natarajan,3,0,22,1,7.33,11,3,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,2,KKR,SRH,Vijayakanth Viyaskanth,2,0,22,0,11.00,1,0,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,2,KKR,SRH,Travis Head,1.4,0,32,0,19.20,2,3,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-sunrisers-hyderabad-qualifier-1-1426309/full-scorecard,2,KKR,SRH,Nitish Kumar Reddy,1,0,13,0,13.00,1,1,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,1,PBKS,SRH,Bhuvneshwar Kumar,4,0,36,0,9.00,8,4,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,1,PBKS,SRH,Pat Cummins,4,0,36,1,9.00,7,4,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,1,PBKS,SRH,T Natarajan,4,0,33,2,8.25,8,3,1,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,1,PBKS,SRH,Vijayakanth Viyaskanth,4,0,37,1,9.25,10,2,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,1,PBKS,SRH,Shahbaz Ahmed,1,0,13,0,13.00,1,1,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,1,PBKS,SRH,Nitish Kumar Reddy,3,0,54,0,18.00,2,3,5,2,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,2,SRH,PBKS,Arshdeep Singh,4,0,37,2,9.25,10,5,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,2,SRH,PBKS,Rishi Dhawan,3,0,35,0,11.66,5,2,3,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,2,SRH,PBKS,Harshal Patel,4,0,49,2,12.25,6,5,2,2,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,2,SRH,PBKS,Rahul Chahar,4,0,43,0,10.75,6,1,4,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,2,SRH,PBKS,Harpreet Brar,3,0,36,1,12.00,7,0,4,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,2,SRH,PBKS,Shashank Singh,1,0,5,1,5.00,1,0,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-punjab-kings-69th-match-1426307/full-scorecard,2,SRH,PBKS,Atharva Taide,0.1,0,4,0,24.00,0,1,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,1,RCB,CSK,Tushar Deshpande,4,0,49,1,12.25,10,2,5,4,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,1,RCB,CSK,Shardul Thakur,4,0,61,2,15.25,5,5,5,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,1,RCB,CSK,Maheesh Theekshana,4,0,25,0,6.25,11,2,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,1,RCB,CSK,Mitchell Santner,4,0,23,1,5.75,10,1,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,1,RCB,CSK,Ravindra Jadeja,3,0,40,0,13.33,2,2,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,1,RCB,CSK,Simarjeet Singh,1,0,19,0,19.00,0,2,1,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,2,CSK,RCB,Glenn Maxwell,4,0,25,1,6.25,7,1,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,2,CSK,RCB,Mohammed Siraj,4,0,35,1,8.75,7,3,1,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,2,CSK,RCB,Yash Dayal,4,0,42,2,10.50,9,4,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,2,CSK,RCB,Swapnil Singh,2,0,13,0,6.50,1,0,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,2,CSK,RCB,Karn Sharma,1,0,14,0,14.00,0,1,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,2,CSK,RCB,Lockie Ferguson,3,0,39,1,13.00,6,3,3,0,2
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-chennai-super-kings-68th-match-1426306/full-scorecard,2,CSK,RCB,Cameron Green,2,0,18,1,9.00,3,2,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,1,LSG,MI,Nuwan Thushara,4,0,28,3,7.00,11,4,0,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,1,LSG,MI,Arjun Tendulkar,2.2,0,22,0,9.42,7,1,2,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,1,LSG,MI,Anshul Kamboj,3,0,48,0,16.00,4,5,3,4,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,1,LSG,MI,Piyush Chawla,4,0,29,3,7.25,10,0,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,1,LSG,MI,Nehal Wadhera,2,0,13,0,6.50,2,1,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,1,LSG,MI,Hardik Pandya,2,0,27,0,13.50,1,1,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,1,LSG,MI,Naman Dhir,0.4,0,17,0,25.50,0,1,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,1,LSG,MI,Romario Shepherd,2,0,30,0,15.00,5,3,2,3,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,2,MI,LSG,Arshad Khan,2,0,11,0,5.50,7,1,0,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,2,MI,LSG,Matt Henry,2,0,24,0,12.00,4,1,2,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,2,MI,LSG,Krunal Pandya,4,0,29,1,7.25,10,1,2,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,2,MI,LSG,Mohsin Khan,4,0,45,1,11.25,9,4,3,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,2,MI,LSG,Naveen-ul-Haq,4,0,50,2,12.50,8,5,3,1,1
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-lucknow-super-giants-67th-match-1426305/full-scorecard,2,MI,LSG,Ravi Bishnoi,4,0,37,2,9.25,9,5,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-punjab-kings-65th-match-1426303/full-scorecard,1,RR,PBKS,Sam Curran,3,0,24,2,8.00,11,4,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-punjab-kings-65th-match-1426303/full-scorecard,1,RR,PBKS,Arshdeep Singh,4,0,31,1,7.75,12,6,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-punjab-kings-65th-match-1426303/full-scorecard,1,RR,PBKS,Nathan Ellis,4,0,24,1,6.00,10,3,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-punjab-kings-65th-match-1426303/full-scorecard,1,RR,PBKS,Harshal Patel,4,0,28,2,7.00,8,2,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-punjab-kings-65th-match-1426303/full-scorecard,1,RR,PBKS,Rahul Chahar,4,0,26,2,6.50,9,2,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-punjab-kings-65th-match-1426303/full-scorecard,1,RR,PBKS,Harpreet Brar,1,0,10,0,10.00,1,1,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-punjab-kings-65th-match-1426303/full-scorecard,2,PBKS,RR,Trent Boult,3,0,27,1,9.00,7,5,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-punjab-kings-65th-match-1426303/full-scorecard,2,PBKS,RR,Sandeep Sharma,4,0,28,0,7.00,11,3,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-punjab-kings-65th-match-1426303/full-scorecard,2,PBKS,RR,Avesh Khan,3.5,0,28,2,7.30,9,1,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-punjab-kings-65th-match-1426303/full-scorecard,2,PBKS,RR,Ravichandran Ashwin,4,0,31,0,7.75,11,1,3,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/rajasthan-royals-vs-punjab-kings-65th-match-1426303/full-scorecard,2,PBKS,RR,Yuzvendra Chahal,4,0,31,2,7.75,5,3,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,1,DC,LSG,Arshad Khan,3,0,45,1,15.00,5,5,2,5,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,1,DC,LSG,Mohsin Khan,4,0,29,0,7.25,11,2,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,1,DC,LSG,Yudhvir Singh,2,0,28,0,14.00,3,3,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,1,DC,LSG,Naveen-ul-Haq,4,0,51,2,12.75,6,3,4,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,1,DC,LSG,Ravi Bishnoi,4,0,26,1,6.50,9,1,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,1,DC,LSG,Krunal Pandya,2,0,20,0,10.00,3,3,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,1,DC,LSG,Deepak Hooda,1,0,9,0,9.00,1,1,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,2,LSG,DC,Ishant Sharma,4,0,34,3,8.50,10,4,1,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,2,LSG,DC,Khaleel Ahmed,2,0,22,1,11.00,7,2,2,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,2,LSG,DC,Axar Patel,1,0,20,1,20.00,2,2,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,2,LSG,DC,Mukesh Kumar,4,0,33,1,8.25,9,3,1,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,2,LSG,DC,Kuldeep Yadav,4,0,33,1,8.25,9,2,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,2,LSG,DC,Tristan Stubbs,1,0,4,1,4.00,3,0,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,2,LSG,DC,Gulbadin Naib,1,0,12,0,12.00,1,2,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/delhi-capitals-vs-lucknow-super-giants-64th-match-1426302/full-scorecard,2,LSG,DC,Rasikh Salam,3,0,30,0,10.00,5,1,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,1,RCB,DC,Ishant Sharma,3,0,31,1,10.33,5,1,2,3,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,1,RCB,DC,Khaleel Ahmed,4,0,31,2,7.75,9,3,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,1,RCB,DC,Mukesh Kumar,3,0,23,1,7.66,9,4,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,1,RCB,DC,Axar Patel,3,0,24,0,8.00,5,0,2,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,1,RCB,DC,Kuldeep Yadav,4,0,52,1,13.00,6,0,6,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,1,RCB,DC,Rasikh Salam,3,0,23,2,7.66,5,2,0,3,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,2,DC,RCB,Swapnil Singh,1,0,9,1,9.00,2,0,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,2,DC,RCB,Mohammed Siraj,4,0,33,1,8.25,13,4,1,2,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,2,DC,RCB,Yash Dayal,3.1,0,20,3,6.31,12,4,0,1,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,2,DC,RCB,Karn Sharma,2,0,19,0,9.50,2,1,1,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,2,DC,RCB,Lockie Ferguson,4,0,23,2,5.75,9,2,0,0,0
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-delhi-capitals-62nd-match-1426300/full-scorecard,2,DC,RCB,Cameron Green,4,0,19,1,4.75,12,1,0,2,0
