Match_URL,Innings,Batting_Team,Bowling_Team,Position,Player,Out_Status,Runs,Balls,Fours,Sixes,SR
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,2,LSG,KKR,8,Krunal Pandya,out,5,6,0,0,83.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,2,LSG,KKR,9,Yudhvir Singh,out,7,7,0,1,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,2,LSG,KKR,10,Ravi Bishnoi,out,2,3,0,0,66.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-kolkata-knight-riders-54th-match-1426292/full-scorecard,2,LSG,KKR,11,Naveen-ul-Haq,not out,0,0,0,0,-
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,1,Ajinkya Rahane,out,9,7,1,0,128.57
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,2,Ruturaj Gaikwad (c),out,32,21,4,1,152.38
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,3,Daryl Mitchell,out,30,19,2,1,157.89
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,4,Shivam Dube,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,5,Moeen Ali,out,17,20,2,0,85.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,6,Ravindra Jadeja,out,43,26,3,2,165.38
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,7,Mitchell Santner,out,11,11,1,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,8,Shardul Thakur,out,17,11,2,1,154.54
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,9,MS Dhoni †,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,10,Tushar Deshpande,not out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,1,CSK,PBKS,11,Richard Gleeson,not out,2,2,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,1,Prabhsimran Singh,out,30,23,2,2,130.43
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,2,Jonny Bairstow,out,7,6,1,0,116.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,3,Rilee Rossouw,out,0,3,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,4,Shashank Singh,out,27,20,4,0,135.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,5,Sam Curran (c),out,7,11,0,0,63.63
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,6,Jitesh Sharma †,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,7,Ashutosh Sharma,out,3,10,0,0,30.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,8,Harpreet Brar,not out,17,13,2,0,130.76
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,9,Harshal Patel,out,12,13,1,1,92.30
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,10,Rahul Chahar,out,16,10,2,1,160.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/punjab-kings-vs-chennai-super-kings-53rd-match-1426291/full-scorecard,2,PBKS,CSK,11,Kagiso Rabada,not out,11,10,0,1,110.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,1,Wriddhiman Saha †,out,1,7,0,0,14.28
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,2,Shubman Gill (c),out,2,7,0,0,28.57
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,3,Sai Sudharsan,out,6,14,0,0,42.85
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,4,M Shahrukh Khan,out,37,24,5,1,154.16
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,5,David Miller,out,30,20,3,2,150.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,6,Rahul Tewatia,out,35,21,5,1,166.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,7,Rashid Khan,out,18,14,2,1,128.57
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,8,Vijay Shankar,out,10,7,2,0,142.85
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,9,Manav Suthar,out,1,2,0,0,50.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,10,Mohit Sharma,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,1,GT,RCB,11,Noor Ahmad,not out,0,0,0,0,-
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,1,Virat Kohli,out,42,27,2,4,155.55
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,2,Faf du Plessis (c),out,64,23,10,3,278.26
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,3,Will Jacks,out,1,3,0,0,33.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,4,Rajat Patidar,out,2,3,0,0,66.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,5,Glenn Maxwell,out,4,3,1,0,133.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,6,Cameron Green,out,1,2,0,0,50.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,7,Dinesh Karthik †,not out,21,12,3,0,175.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/royal-challengers-bengaluru-vs-gujarat-titans-52nd-match-1426290/full-scorecard,2,RCB,GT,8,Swapnil Singh,not out,15,9,2,1,166.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,1,Phil Salt †,out,5,3,1,0,166.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,2,Sunil Narine,out,8,8,0,1,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,3,Angkrish Raghuvanshi,out,13,6,0,2,216.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,4,Shreyas Iyer (c),out,6,4,1,0,150.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,5,Venkatesh Iyer,out,70,52,6,3,134.61
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,6,Rinku Singh,out,9,8,2,0,112.50
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,7,Manish Pandey,out,42,31,2,2,135.48
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,8,Andre Russell,out,7,2,0,1,350.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,9,Ramandeep Singh,out,2,4,0,0,50.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,10,Mitchell Starc,out,0,2,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,1,KKR,MI,11,Vaibhav Arora,not out,0,0,0,0,-
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,1,Ishan Kishan †,out,13,7,1,1,185.71
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,2,Rohit Sharma,out,11,12,0,1,91.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,3,Naman Dhir,out,11,11,2,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,4,Suryakumar Yadav,out,56,35,6,2,160.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,5,Tilak Varma,out,4,6,0,0,66.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,6,Nehal Wadhera,out,6,11,1,0,54.54
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,7,Hardik Pandya (c),out,1,3,0,0,33.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,8,Tim David,out,24,20,1,1,120.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,9,Gerald Coetzee,out,8,7,0,1,114.28
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,10,Piyush Chawla,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/mumbai-indians-vs-kolkata-knight-riders-51st-match-1426289/full-scorecard,2,MI,KKR,11,Jasprit Bumrah,not out,1,1,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,1,SRH,RR,1,Travis Head,out,58,44,6,3,131.81
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,1,SRH,RR,2,Abhishek Sharma,out,12,10,0,1,120.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,1,SRH,RR,3,Anmolpreet Singh,out,5,5,1,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,1,SRH,RR,4,Nitish Kumar Reddy,not out,76,42,3,8,180.95
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,1,SRH,RR,5,Heinrich Klaasen †,not out,42,19,3,3,221.05
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,2,RR,SRH,1,Yashasvi Jaiswal,out,67,40,7,2,167.50
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,2,RR,SRH,2,Jos Buttler,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,2,RR,SRH,3,Sanju Samson (c)†,out,0,3,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,2,RR,SRH,4,Riyan Parag,out,77,49,8,4,157.14
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,2,RR,SRH,5,Shimron Hetmyer,out,13,9,1,1,144.44
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,2,RR,SRH,6,Rovman Powell,out,27,15,3,1,180.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,2,RR,SRH,7,Dhruv Jurel,out,1,3,0,0,33.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/sunrisers-hyderabad-vs-rajasthan-royals-50th-match-1426288/full-scorecard,2,RR,SRH,8,Ravichandran Ashwin,not out,2,2,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,1,CSK,PBKS,1,Ajinkya Rahane,out,29,24,5,0,120.83
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,1,CSK,PBKS,2,Ruturaj Gaikwad (c),out,62,48,5,2,129.16
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,1,CSK,PBKS,3,Shivam Dube,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,1,CSK,PBKS,4,Ravindra Jadeja,out,2,4,0,0,50.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,1,CSK,PBKS,5,Sameer Rizvi,out,21,23,1,0,91.30
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,1,CSK,PBKS,6,Moeen Ali,out,15,9,1,1,166.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,1,CSK,PBKS,7,MS Dhoni †,out,14,11,1,1,127.27
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,1,CSK,PBKS,8,Daryl Mitchell,not out,1,1,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,2,PBKS,CSK,1,Prabhsimran Singh,out,13,10,1,1,130.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,2,PBKS,CSK,2,Jonny Bairstow,out,46,30,7,1,153.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,2,PBKS,CSK,3,Rilee Rossouw,out,43,23,5,2,186.95
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,2,PBKS,CSK,4,Shashank Singh,not out,25,26,1,1,96.15
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-punjab-kings-49th-match-1426287/full-scorecard,2,PBKS,CSK,5,Sam Curran (c),not out,26,20,3,0,130.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,1,MI,LSG,1,Ishan Kishan †,out,32,36,3,0,88.88
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,1,MI,LSG,2,Rohit Sharma,out,4,5,1,0,80.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,1,MI,LSG,3,Suryakumar Yadav,out,10,6,0,1,166.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,1,MI,LSG,4,Tilak Varma,out,7,11,1,0,63.63
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,1,MI,LSG,5,Hardik Pandya (c),out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,1,MI,LSG,6,Nehal Wadhera,out,46,41,4,2,112.19
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,1,MI,LSG,7,Tim David,not out,35,18,3,1,194.44
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,1,MI,LSG,8,Mohammad Nabi,out,1,2,0,0,50.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,1,MI,LSG,9,Gerald Coetzee,not out,1,2,0,0,50.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,2,LSG,MI,1,KL Rahul (c)†,out,28,22,3,1,127.27
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,2,LSG,MI,2,Arshin Kulkarni,out,0,1,0,0,0.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,2,LSG,MI,3,Marcus Stoinis,out,62,45,7,2,137.77
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,2,LSG,MI,4,Deepak Hooda,out,18,18,2,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,2,LSG,MI,5,Nicholas Pooran,not out,14,14,1,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,2,LSG,MI,6,Ashton Turner,out,5,9,0,0,55.55
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,2,LSG,MI,7,Ayush Badoni,out,6,6,1,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/lucknow-super-giants-vs-mumbai-indians-48th-match-1426286/full-scorecard,2,LSG,MI,8,Krunal Pandya,not out,1,1,0,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,1,DC,KKR,1,Prithvi Shaw,out,13,7,3,0,185.71
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,1,DC,KKR,2,Jake Fraser-McGurk,out,12,7,1,1,171.42
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,1,DC,KKR,3,Abishek Porel,out,18,15,2,1,120.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,1,DC,KKR,4,Shai Hope,out,6,3,0,1,200.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,1,DC,KKR,5,Rishabh Pant (c)†,out,27,20,2,1,135.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,1,DC,KKR,6,Axar Patel,out,15,21,2,0,71.42
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,1,DC,KKR,7,Tristan Stubbs,out,4,7,0,0,57.14
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,1,DC,KKR,8,Kumar Kushagra,out,1,3,0,0,33.33
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,1,DC,KKR,9,Kuldeep Yadav,not out,35,26,5,1,134.61
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,1,DC,KKR,10,Rasikh Salam,out,8,10,1,0,80.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,1,DC,KKR,11,Lizaad Williams,not out,1,2,0,0,50.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,2,KKR,DC,1,Phil Salt †,out,68,33,7,5,206.06
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,2,KKR,DC,2,Sunil Narine,out,15,10,3,0,150.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,2,KKR,DC,3,Rinku Singh,out,11,11,1,0,100.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,2,KKR,DC,4,Shreyas Iyer (c),not out,33,23,3,1,143.47
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/kolkata-knight-riders-vs-delhi-capitals-47th-match-1426285/full-scorecard,2,KKR,DC,5,Venkatesh Iyer,not out,26,23,2,1,113.04
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-sunrisers-hyderabad-46th-match-1426284/full-scorecard,1,CSK,SRH,1,Ajinkya Rahane,out,9,12,1,0,75.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-sunrisers-hyderabad-46th-match-1426284/full-scorecard,1,CSK,SRH,2,Ruturaj Gaikwad (c),out,98,54,10,3,181.48
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-sunrisers-hyderabad-46th-match-1426284/full-scorecard,1,CSK,SRH,3,Daryl Mitchell,out,52,32,7,1,162.50
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-sunrisers-hyderabad-46th-match-1426284/full-scorecard,1,CSK,SRH,4,Shivam Dube,not out,39,20,1,4,195.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-sunrisers-hyderabad-46th-match-1426284/full-scorecard,1,CSK,SRH,5,MS Dhoni †,not out,5,2,1,0,250.00
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-sunrisers-hyderabad-46th-match-1426284/full-scorecard,2,SRH,CSK,1,Travis Head,out,13,7,1,1,185.71
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-sunrisers-hyderabad-46th-match-1426284/full-scorecard,2,SRH,CSK,2,Abhishek Sharma,out,15,9,1,1,166.66
https://www.espncricinfo.com/series/indian-premier-league-2024-1410320/chennai-super-kings-vs-sunrisers-hyderabad-46th-match-1426284/full-scorecard,2,SRH,CSK,3,Anmolpreet Singh,out,0,1,0,0,0.00
